		188146
40.636398913	-73.985319154	44
40.636415226	-73.970290969	26
40.636422688	-73.979287699	3
40.636425418	-73.945617502	24
40.63643065	-73.906737325	58
40.636432314	-73.923905708	57
40.636432409	-73.990666024	39
40.636432678	-74.005006032	18
40.6364348	-74.02827432	11
40.636436186	-73.885519132	6
40.636436546	-73.914314466	1
40.636442937	-74.128849009	2
40.636443692	-74.156952588	30
40.636445014	-74.124471342	55
40.636446089	-74.12848511	17
40.636452925	-73.740518886	11
40.636454484	-74.087374654	12
40.636455376	-73.945123863	52
40.636455455	-74.021633966	35
40.636456991	-74.130985629	8
40.636459158	-74.015739428	34
40.636460725	-74.022768917	33
40.636462979	-74.000527483	62
40.636463268	-74.034583218	3
40.636464511	-73.969826157	47
40.636465655	-73.995998488	56
40.63646688	-73.907414642	22
40.636467688	-73.90177231	33
40.636470924	-74.106903053	28
40.63647246	-74.081588226	1
40.636473066	-73.911792305	134
40.636479319	-73.994528455	4
40.636479445	-73.999035832	11
40.6364842	-74.138224158	1
40.636485337	-73.944641034	46
40.636486602	-73.931680966	26
40.636490575	-73.964947656	15
40.636491405	-74.089334746	32
40.636491639	-74.085414658	30
40.636496682	-73.951530002	138
40.636498798	-74.083137558	8
40.636503417	-73.987001742	5
40.636505219	-73.9181552	86
40.636507513	-74.033473511	39
40.636513546	-73.959662011	40
40.636513794	-73.969361345	16
40.636514436	-73.915715942	24
40.636515295	-73.944154601	25
40.636517809	-74.13299984	19
40.636525003	-74.116231372	126
40.636526896	-73.925833217	1
40.636531077	-73.889936279	7
40.636534669	-73.921019568	15
40.63653511	-73.885630656	11
40.636535289	-74.032327764	8
40.636535643	-74.088920457	6
40.636538626	-74.167484465	40
40.636539057	-73.898615954	54
40.636539639	-74.006688652	104
40.636541114	-74.031109945	17
40.636541945	-74.012064363	56
40.636542516	-73.943689789	24
40.636543428	-73.967329227	52
40.636545924	-74.162397006	1
40.636549402	-74.108102986	3
40.636550478	-74.123394234	30
40.636555475	-74.028659894	16
40.636556077	-74.162980721	9
40.636557088	-73.925833184	7
40.636560937	-74.088153047	118
40.636566228	-74.163564437	6
40.636567725	-74.168233969	2
40.636567817	-73.957918114	73
40.636569493	-74.076180202	4
40.636572478	-73.94322137	25
40.636572803	-73.909450206	151
40.636573901	-74.01927042	12
40.63657431	-73.983344658	46
40.636574362	-74.153688549	16
40.636575386	-74.025709025	8
40.636575493	-73.9976883	8
40.636576503	-74.078006945	141
40.636578883	-74.164313898	16
40.63658085	-74.120637972	27
40.636582148	-74.019191155	32
40.636584339	-74.102932697	11
40.636586155	-74.036611786	19
40.636587726	-73.968701957	37
40.636591539	-74.165059757	10
40.636593652	-73.961131996	17
40.636600099	-73.994733817	13
40.63660093	-73.894173326	19
40.636605175	-73.942734933	26
40.636607898	-73.988687938	27
40.636614949	-74.08569225	28
40.63662455	-73.955507652	69
40.636624596	-74.140152071	47
40.636627976	-74.120194884	1
40.636630612	-74.024192172	73
40.636631522	-74.08177938	36
40.636635126	-73.942252101	31
40.636636118	-74.109284921	18
40.63663689	-73.900637106	46
40.636641237	-73.994031224	14
40.6366413	-74.08715151	7
40.636641359	-73.887604936	71
40.636643831	-74.008371277	56
40.636647832	-73.979683962	13
40.636652203	-74.115298407	14
40.636656843	-73.9190882	97
40.636658796	-74.085785985	11
40.636658909	-73.968038967	75
40.636662316	-74.131454426	15
40.63666405	-73.978311202	106
40.636665076	-73.941769269	30
40.636665523	-74.07623796	72
40.636666264	-74.148503993	46
40.636666997	-74.1297502	49
40.636675099	-74.119751797	20
40.636675629	-74.085295994	28
40.636676954	-74.025665828	29
40.636680707	-73.979338061	1
40.636680979	-74.031549579	4
40.636693715	-74.146360248	38
40.636694553	-74.169715137	33
40.636694925	-74.088812579	31
40.636695023	-73.941286438	14
40.636696105	-73.905767739	5
40.636696302	-73.964515184	16
40.636697925	-73.922954205	86
40.636698027	-74.147282634	30
40.636699276	-74.114887742	4
40.636699897	-74.085879716	61
40.636704521	-74.000167181	13
40.636705377	-73.907043199	22
40.636706102	-73.911438899	48
40.636709196	-73.740964667	3
40.636712353	-73.99037414	15
40.636714431	-74.145174894	135
40.636721318	-73.885190767	11
40.636724975	-73.940818017	28
40.636726636	-74.130409672	42
40.636731388	-73.962630779	72
40.636733562	-74.084899735	11
40.636741911	-74.015444046	42
40.636744136	-74.134282972	128
40.63674464	-73.898302178	27
40.636747998	-74.010053908	117
40.636749674	-73.981366547	64
40.636752181	-73.940349598	11
40.636754618	-74.134708152	56
40.636755975	-74.133544373	16
40.636762182	-73.920576127	300
40.636762449	-73.913344831	108
40.636763538	-74.077430677	162
40.636763928	-73.915330103	9
40.636764042	-73.889579194	1
40.636766329	-74.131706844	1
40.636767843	-74.135133338	29
40.636770368	-74.002541582	133
40.636774219	-74.031848676	7
40.636777805	-74.128846053	47
40.636778253	-74.135616165	43
40.63678213	-73.939881176	11
40.636783353	-73.986713444	28
40.636791411	-74.136095397	25
40.636793279	-73.979536193	5
40.636793577	-73.952628713	188
40.636796128	-73.740564391	6
40.636800946	-73.957435159	16
40.636804421	-74.136697131	104
40.636804565	-74.10821149	3
40.636806964	-74.154215129	2
40.636809154	-74.034442879	4
40.636810336	-73.96068149	12
40.636812076	-73.939412754	9
40.636813201	-74.153656672	8
40.636815656	-74.108092608	3
40.636816592	-74.080118607	42
40.636818967	-74.118653127	1053
40.636819528	-73.992056743	52
40.636819998	-74.132773451	34
40.636820177	-74.137295268	27
40.636823962	-74.155858157	58
40.636826045	-74.158351468	35
40.63682661	-74.157940722	21
40.636828224	-74.158762221	3
40.636830347	-73.902178919	43
40.636830609	-74.137752877	9
40.636832925	-74.011761761	33
40.636835531	-74.15743992	26
40.636837524	-73.926560687	32
40.636841039	-74.138210485	16
40.636842023	-73.938947935	11
40.63684445	-74.156939117	22
40.63684945	-74.084074785	100
40.636849591	-73.895960041	67
40.636849908	-74.158960439	12
40.63685091	-74.139129281	131
40.636854203	-74.088708303	23
40.636854236	-73.983052741	5
40.636855455	-73.997396445	21
40.636858574	-73.893776582	22
40.636867509	-73.891585919	79
40.63686776	-74.134189542	84
40.636868842	-74.159162255	17
40.636869223	-73.938483118	20
40.636871898	-74.152864137	20
40.636876251	-73.947090778	42
40.636877912	-73.977118526	160
40.636883465	-74.02255288	14
40.636883744	-73.925872455	2
40.636884954	-73.95461032	61
40.636886822	-73.926391289	40
40.636889322	-74.102583673	4
40.636891043	-74.109642039	6
40.636899155	-73.937996679	14
40.636899848	-74.152485881	5
40.636899989	-74.086251088	86
40.636901714	-74.165049715	37
40.636902026	-73.964079106	7
40.636902283	-74.086849196	34
40.636903015	-74.150079052	23
40.636910548	-74.109335813	5
40.636913026	-74.02557224	19
40.636915081	-74.013466015	102
40.636916327	-74.168224039	27
40.636921189	-73.993739352	10
40.63692382	-74.00808307	120
40.636925307	-74.01883095	4
40.636927797	-74.152107624	3
40.636929086	-73.937513843	40
40.636932026	-74.026512642	54
40.636932386	-73.906048442	23
40.636933468	-73.946179163	72
40.636938394	-73.906686173	29
40.636939133	-73.911081889	67
40.636941471	-73.979388423	4
40.636943317	-73.999810481	7
40.636945522	-74.027485469	8
40.636945809	-74.036338151	55
40.636949212	-74.093507688	7
40.63695146	-74.075510472	1
40.636952968	-74.151754583	3
40.636954848	-73.917434039	112
40.636958626	-74.029964371	83
40.636958773	-73.984735337	59
40.636959013	-73.937027403	48
40.636960333	-74.022480845	47
40.636962349	-74.14003388	15
40.636962586	-74.08324983	12
40.636962828	-74.11755085	138
40.636971878	-73.930758089	61
40.63697274	-74.131224442	61
40.636974882	-73.897941522	42
40.636980543	-74.08116729	47
40.636980876	-74.15140515	17
40.636982025	-73.976192508	106
40.636982819	-73.968132491	16
40.636985034	-73.929821283	3
40.63698894	-73.936544568	25
40.63699139	-74.134092508	50
40.636992296	-73.990082252	39
40.636992639	-74.004422381	21
40.636994265	-73.889225715	15
40.636997919	-73.920121862	34
40.636998202	-73.998390879	28
40.636998404	-74.114942303	47
40.637004562	-74.180625978	23
40.637006644	-73.957002662	56
40.6370092	-73.8848696	16
40.637010877	-74.159663418	12
40.637016129	-73.936076145	32
40.637016165	-73.914944256	45
40.637016647	-74.028469131	103
40.637020361	-73.924913892	5
40.637021533	-73.960241794	37
40.637021918	-74.015148661	32
40.63702273	-74.150886405	18
40.637024115	-74.031409223	3
40.637033773	-73.994686944	33
40.637046061	-73.93560772	19
40.637051272	-74.116952899	47
40.6370533	-73.944208197	16
40.637053606	-74.082637425	86
40.63705387	-73.958537532	207
40.637054358	-74.10819388	2
40.637055299	-73.908707323	131
40.637055623	-74.120710892	19
40.637059343	-74.021450405	1
40.637061428	-74.0352573	39
40.637063288	-73.986421542	5
40.637064581	-74.150367659	12
40.637075982	-73.935124881	30
40.637083387	-73.975262884	68
40.637084841	-74.1712114	28
40.637089473	-74.150223593	12
40.637096333	-74.128727767	8
40.637096864	-74.006105014	90
40.637104539	-73.88690156	128
40.637105004	-73.96364663	6
40.637105899	-73.93463844	26
40.637107508	-74.087685371	50
40.637111614	-74.150083124	2
40.637113236	-73.943289368	25
40.637116168	-73.928819496	29
40.637116214	-73.893376234	57
40.637121158	-74.011459155	53
40.637122067	-73.899886948	60
40.637124931	-74.132547064	21
40.637125986	-74.016838516	82
40.637125996	-74.129199825	9
40.637129001	-74.107624718	17
40.637134161	-73.982760823	11
40.637135417	-73.997104586	7
40.637135816	-73.934155602	11
40.637138324	-74.109379422	12
40.637141878	-74.082025014	43
40.637142453	-74.116358554	39
40.637143266	-74.123474597	3
40.637143688	-74.000138358	6
40.637146349	-73.995627333	23
40.637149549	-74.034302536	15
40.63715393	-73.905093319	8
40.637156533	-73.961729776	81
40.637158398	-74.129675491	13
40.637158642	-74.149802191	1
40.637158653	-74.01858961	2
40.637160618	-74.103074105	3
40.637161104	-74.160193428	92
40.637163266	-74.086546878	57
40.637164554	-73.953684145	101
40.637165729	-73.933669159	41
40.637167776	-73.988104148	54
40.637167857	-74.076180885	126
40.637168276	-73.92444893	1
40.637169419	-73.910724879	39
40.637171412	-73.906329143	10
40.637177258	-74.129988995	9
40.637180079	-74.033153176	30
40.637181453	-74.138160747	36
40.637184741	-73.974336861	97
40.637184858	-73.999450174	65
40.637186963	-73.901936992	38
40.637187094	-74.027355859	4
40.637191255	-73.979431582	8
40.637194666	-74.16746089	5
40.637195651	-73.933200732	14
40.637195692	-73.994189709	9
40.637196399	-74.143878839	76
40.637198861	-74.130302502	5
40.637199163	-74.16434425	10
40.637200897	-74.10705555	6
40.637202924	-74.149521251	6
40.637203809	-74.007787652	62
40.637203886	-73.993447478	20
40.637204622	-74.122566738	31
40.637205128	-73.897584467	29
40.637206397	-73.884444098	4
40.637206783	-74.125650965	4
40.637211594	-74.126270701	4
40.63721291	-74.022192686	7
40.637213626	-74.081484643	39
40.637213958	-74.088463773	82
40.637215084	-73.956566557	27
40.637219146	-74.126890442	18
40.637222738	-74.115677715	99
40.637223031	-73.912627224	173
40.637224479	-73.888865026	9
40.637224539	-74.01852117	27
40.63722537	-74.128699192	7
40.637225572	-73.932735906	17
40.637229984	-73.959798494	23
40.637233647	-73.919656784	4
40.63723964	-74.130648477	11
40.637240778	-73.922042003	124
40.637248545	-73.951035836	127
40.637251553	-74.12736971	61
40.637251857	-74.073637219	1
40.63725548	-73.932249463	7
40.637255838	-74.104014652	6
40.637258178	-74.076566517	132
40.637264926	-74.168217711	8
40.637265968	-74.121662482	2
40.637269866	-73.924499258	5
40.637272239	-73.989790363	14
40.637272618	-74.004130552	8
40.637283159	-74.13099806	17
40.637283168	-74.149024208	9
40.637284793	-73.952383355	79
40.637285373	-74.080944271	7
40.637285387	-73.931766623	20
40.637286704	-74.127848985	8
40.637289145	-74.001889447	86
40.637292214	-74.093627069	7
40.637300275	-74.11499687	41
40.637301806	-74.133873344	70
40.637301925	-74.014856876	8
40.637303985	-73.968226017	17
40.637305898	-74.023860935	101
40.637307984	-74.009473899	90
40.637308006	-73.973237879	180
40.637309514	-73.980786298	34
40.637313695	-74.036071725	9
40.63731529	-73.931280178	11
40.637321928	-74.128259803	31
40.637325503	-74.162355666	50
40.637329565	-74.08055159	43
40.637332457	-74.027817111	11
40.637333052	-74.139904947	39
40.637338698	-73.950048529	164
40.637339102	-74.125128769	20
40.637341528	-74.103348218	1
40.63734322	-73.986129636	24
40.637344056	-74.000469841	9
40.637345193	-73.930797336	51
40.637347147	-73.890846509	107
40.637357152	-74.128670621	10
40.637363415	-74.14852356	10
40.637364508	-74.031268863	31
40.637365831	-74.133102416	72
40.6373661	-74.109423033	1
40.637366233	-73.893638858	1
40.637368262	-73.972690188	256
40.637369101	-73.965588541	35
40.637369524	-74.114366451	11
40.637372358	-73.930328908	17
40.637376678	-73.99147298	29
40.637382428	-74.025374251	7
40.637383994	-74.121662697	7
40.637385239	-73.916684069	116
40.637387693	-73.949111695	143
40.637392939	-73.905352401	8
40.637396995	-74.093036313	4
40.637397231	-74.129643528	22
40.637399176	-74.160712843	44
40.637399703	-73.910367866	65
40.637400742	-73.740900731	1
40.637401263	-73.892936203	1
40.637401682	-73.905972117	34
40.637402265	-73.929860478	22
40.637411714	-73.919166552	5
40.637412135	-74.011156547	37
40.637412201	-74.107102729	5
40.637414085	-73.982468902	8
40.637415377	-73.996812725	5
40.637416966	-73.895083609	65
40.637416993	-73.947133587	13
40.637419187	-74.169709774	44
40.637423524	-73.956134054	17
40.637423652	-73.999093468	10
40.637431485	-73.924009057	4
40.637432609	-74.132320682	7
40.637434896	-73.929359616	5
40.637435371	-73.897227409	55
40.63743602	-74.11373963	22
40.637438293	-73.979478346	33
40.637444397	-74.171219528	15
40.637444654	-73.919170115	2
40.637444901	-73.948142424	301
40.637446268	-74.021922532	47
40.637452872	-73.901543866	8
40.637454696	-73.888507937	9
40.637463087	-73.967880047	24
40.63746478	-73.928858758	84
40.637467447	-73.994643672	6
40.637468732	-73.946243586	11
40.637474165	-74.124606576	7
40.637475072	-74.028281967	21
40.637476931	-74.147763563	28
40.637477595	-73.919173678	85
40.637483796	-74.00749944	125
40.637483837	-73.993155601	11
40.637488638	-74.113267718	30
40.637488765	-73.971587598	105
40.637490471	-74.082018237	54
40.637492364	-74.086914819	85
40.637492691	-74.03415859	5
40.637493401	-74.031679675	23
40.637494288	-73.884133735	16
40.637495427	-74.134951053	48
40.637495608	-74.102934103	1
40.637497046	-74.012860816	79
40.63750152	-73.95923625	51
40.63750202	-74.121662912	1
40.63750259	-74.084237746	155
40.637502888	-73.928343478	2
40.637506206	-73.902934575	46
40.6375073	-74.018225797	59
40.637510352	-74.131546174	22
40.637512401	-73.914176168	23
40.637513766	-74.123518519	20
40.637516957	-73.99773871	42
40.63751722	-74.117605873	31
40.637517639	-74.021893731	5
40.637518632	-73.984155114	30
40.637520131	-73.957571617	103
40.637521936	-73.962781665	16
40.637524608	-74.138114618	9
40.6375323	-73.907964435	138
40.637533139	-74.120783817	6
40.637538508	-74.112795798	22
40.637552182	-73.98949847	63
40.637554586	-74.142784275	144
40.637555342	-74.003838719	22
40.637556949	-74.088604748	20
40.637557893	-73.899205311	60
40.637561591	-74.105838288	20
40.637561759	-73.930346726	2
40.637563781	-74.120355106	4
40.637573714	-74.08821924	14
40.637575606	-73.92614552	11
40.637577834	-73.745223756	14
40.637579186	-74.014568692	27
40.637582152	-74.135891634	46
40.637585813	-73.944258195	9
40.637586881	-73.8861513	92
40.637587162	-73.96082876	41
40.637590441	-74.147003564	8
40.637593915	-74.112273445	17
40.637594422	-74.119926395	4
40.637598651	-73.927856959	20
40.637609267	-73.970517431	59
40.637609478	-74.133654174	20
40.637614187	-74.138943513	81
40.637615565	-74.130746496	31
40.637615758	-74.025273454	20
40.637621276	-73.94380778	2
40.637622188	-73.967534074	13
40.637622292	-74.032090486	2
40.637623154	-73.985837728	13
40.637624025	-74.000181596	9
40.637624508	-74.168207809	12
40.637624716	-73.945249009	967
40.637629208	-73.90561509	7
40.637630283	-74.102732538	10
40.63763318	-73.979514317	11
40.637633319	-74.129611558	8
40.637634146	-74.121306447	6
40.637634706	-73.955697942	29
40.637640955	-73.909996425	90
40.637645444	-74.161257502	16
40.637648333	-74.120866896	13
40.637650169	-73.904408027	4
40.637651246	-73.943353766	16
40.637652064	-74.111751095	5
40.637658252	-73.952790237	36
40.637659575	-74.005521366	84
40.637662422	-74.146520908	19
40.637662445	-73.998733157	13
40.637662451	-73.999489804	6
40.637662663	-74.093746492	4
40.637665614	-73.896870349	36
40.637666143	-73.926080565	73
40.637666726	-73.918805935	6
40.637675735	-74.076040945	3
40.637677656	-74.116388312	47
40.63767791	-74.163534734	79
40.637679906	-73.952055193	72
40.637680386	-73.901190428	19
40.637680588	-74.124084513	33
40.637681692	-74.109484802	92
40.637683566	-73.892496173	16
40.637684911	-73.888150848	17
40.637686007	-74.016251355	99
40.63768663	-74.107157216	19
40.637688749	-73.883719042	13
40.637689103	-73.911916805	105
40.637692131	-74.010864744	45
40.637694009	-73.982176979	26
40.637695337	-73.996520861	8
40.63770376	-74.139772409	19
40.637704209	-74.137120536	91
40.637704673	-74.111279178	15
40.637707837	-73.969587792	83
40.637708343	-74.088042867	33
40.637708378	-74.133578707	138
40.6377091	-74.025183412	6
40.637709318	-74.034861302	23
40.63771097	-74.104570238	1
40.63772013	-74.075313171	1
40.63772765	-73.987520348	58
40.637730392	-73.962331162	24
40.63773341	-74.026916507	91
40.637737145	-74.146038258	2
40.637739349	-74.075305987	3
40.637740285	-74.132094296	42
40.637742695	-73.913819166	26
